SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jul 12 17:03:08 CDT 2017
User: Owner
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H04489
Integration Time (usec): 35000 (USB4H04489)
Spectra Averaged: 20 (USB4H04489)
Boxcar Smoothing: 0 (USB4H04489)
Correct for Electrical Dark: No (USB4H04489)
Strobe/Lamp Enabled: No (USB4H04489)
Correct for Detector Non-linearity: No (USB4H04489)
Correct for Stray Light: No (USB4H04489)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
580.28	2.97
580.38	2.97
580.48	2.97
580.59	-2.87
580.69	-40.34
580.79	7.68
580.90	5.32
581.00	-10.65
581.11	-15.67
581.21	-3.69
581.31	1.43
581.42	35.84
581.52	4.71
581.62	-9.93
581.73	13.31
581.83	31.74
581.93	36.04
582.04	153.90
582.14	7913.15
582.25	12382.43
582.35	12572.68
582.45	12796.63
582.56	13161.37
582.66	13446.96
582.76	13945.44
582.87	14319.91
582.97	14719.26
583.07	14572.73
583.18	15178.52
583.28	15159.99
583.38	15258.19
583.49	15038.75
583.59	15072.64
583.70	14545.49
583.80	14134.16
583.90	13849.29
584.01	13875.81
584.11	13818.87
584.21	14301.38
584.32	14283.05
584.42	14741.18
584.52	14654.75
584.63	14800.16
584.73	14660.90
584.83	14962.66
584.94	14742.41
585.04	14435.31
585.14	14074.26
585.25	13590.83
585.35	12969.58
585.45	12800.62
585.56	12496.91
585.66	13032.56
585.76	12670.17
585.87	12073.80
585.97	11238.64
586.07	10476.69
586.18	9783.97
586.28	9559.82
586.38	9728.47
586.49	10330.36
586.59	10675.14
586.69	11030.26
586.80	11196.45
586.90	11856.51
587.00	11977.65
587.11	12368.30
587.21	12565.82
587.31	12849.06
587.41	13155.74
587.52	13631.18
587.62	13829.63
587.72	14223.96
587.83	14637.55
587.93	15194.49
588.03	15551.87
588.14	15621.60
588.24	15809.81
588.34	16171.07
588.45	16084.64
588.55	16342.79
588.65	16183.46
588.75	15813.08
588.86	15441.27
588.96	15163.57
589.06	14696.74
589.17	15069.98
589.27	15127.42
589.37	15437.79
589.48	15841.04
589.58	16044.91
589.68	16164.92
589.78	16406.69
589.89	16126.73
589.99	16508.88
590.09	16549.33
590.20	16010.30
590.30	15579.00
590.40	15129.47
590.50	14388.72
590.61	14143.17
590.71	14121.26
590.81	14834.67
590.92	14578.16
591.02	14089.62
591.12	13106.18
591.22	12055.16
591.33	10969.43
591.43	10700.53
591.53	10417.91
591.64	10695.82
591.74	11132.45
591.84	11623.86
591.94	11840.84
592.05	12065.30
592.15	12425.74
592.25	12946.44
592.35	12957.50
592.46	13433.24
592.56	13554.58
592.66	14214.54
592.76	14510.47
592.87	14798.62
592.97	14882.49
593.07	15537.73
593.18	15323.21
593.28	15460.63
593.38	15379.73
593.48	15467.28
593.59	15458.58
593.69	15961.25
593.79	15834.59
593.89	15702.70
594.00	15300.68
594.10	15010.69
594.20	14529.52
594.30	14489.58
594.41	14488.76
594.51	14743.94
594.61	14833.74
594.71	15360.38
594.82	15757.89
594.92	15918.04
595.02	16046.24
595.12	16079.83
595.23	16279.51
595.33	16287.60
595.43	16156.73
595.53	15850.46
595.64	15286.04
595.74	14797.80
595.84	14043.54
595.94	13940.73
596.04	13877.96
596.15	13754.57
596.25	12619.89
596.35	11825.28
596.45	10465.63
596.56	9346.01
596.66	8652.77
596.76	8734.48
596.86	8874.36
596.97	9231.83
597.07	9475.13
597.17	9824.31
597.27	10047.85
597.37	10540.79
597.48	10604.89
597.58	11046.23
597.68	10994.52
597.78	11562.22
597.89	11658.88
597.99	12066.84
598.09	12279.72
598.19	12670.68
598.29	13001.12
598.40	13482.50
598.50	14012.71
598.60	14178.09
598.70	14451.39
598.80	14743.12
598.91	14915.46
599.01	15028.30
599.11	15125.07
599.21	15595.49
599.31	14821.56
599.42	14494.29
599.52	14200.82
599.62	13802.08
599.72	13434.27
599.82	13489.87
599.93	13799.83
600.03	14119.21
600.13	14411.86
600.23	14697.55
600.33	14809.27
600.44	14936.96
600.54	14890.78
600.64	15124.25
600.74	14914.64
600.84	15104.59
600.95	14413.40
601.05	13949.43
601.15	13148.88
601.25	12754.95
601.35	12252.79
601.46	12667.61
601.56	12508.58
601.66	12355.19
601.76	11049.51
601.86	10297.19
601.96	8913.68
602.07	7971.10
602.17	7631.96
602.27	7793.55
602.37	7944.28
602.47	8224.23
602.57	8491.39
602.68	8694.55
602.78	8758.34
602.88	9112.54
602.98	9280.58
603.08	9373.14
603.18	9472.88
603.29	9796.66
603.39	9784.89
603.49	10048.26
603.59	10010.06
603.69	10373.58
603.79	10578.48
603.90	10909.43
604.00	11012.24
604.10	11463.40
604.20	11677.21
604.30	11788.11
604.40	11713.36
604.51	11814.83
604.61	11815.04
604.71	12168.62
604.81	11802.55
604.91	11725.03
605.01	11205.15
605.11	10995.54
605.22	10317.97
605.32	10530.96
605.42	10444.74
605.52	10747.64
605.62	10860.99
605.72	11064.97
605.83	10913.52
605.93	11456.44
606.03	11364.38
606.13	11499.45
606.23	11428.79
606.33	11556.07
606.43	11286.87
606.53	10922.23
606.64	10136.52
606.74	9923.84
606.84	9144.69
606.94	9047.62
