SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jul 12 16:03:47 CDT 2017
User: Owner
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H04489
Integration Time (usec): 50000 (USB4H04489)
Spectra Averaged: 20 (USB4H04489)
Boxcar Smoothing: 0 (USB4H04489)
Correct for Electrical Dark: No (USB4H04489)
Strobe/Lamp Enabled: No (USB4H04489)
Correct for Detector Non-linearity: No (USB4H04489)
Correct for Stray Light: No (USB4H04489)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
580.28	-0.10
580.38	-0.10
580.48	-0.10
580.59	1.23
580.69	11.16
580.79	-21.50
580.90	19.46
581.00	-18.53
581.11	2.15
581.21	-4.40
581.31	-15.97
581.42	-5.32
581.52	15.56
581.62	-8.60
581.73	-3.69
581.83	0.10
581.93	-10.75
582.04	20.27
582.14	1042.72
582.25	1609.81
582.35	1673.80
582.45	1745.48
582.56	1797.40
582.66	1921.71
582.76	2012.64
582.87	2065.48
582.97	2172.38
583.07	2210.07
583.18	2267.10
583.28	2307.04
583.38	2344.82
583.49	2323.63
583.59	2352.81
583.70	2248.98
583.80	2163.37
583.90	2118.42
584.01	2092.61
584.11	2072.65
584.21	2194.81
584.32	2177.09
584.42	2238.94
584.52	2251.43
584.63	2257.17
584.73	2266.38
584.83	2322.40
584.94	2310.83
585.04	2258.40
585.14	2187.13
585.25	2103.57
585.35	2017.66
585.45	1996.36
585.56	1995.54
585.66	2107.87
585.76	2064.15
585.87	1935.02
585.97	1734.63
586.07	1589.63
586.18	1376.95
586.28	1270.76
586.38	1283.26
586.49	1373.68
586.59	1437.06
586.69	1464.81
586.80	1492.56
586.90	1589.43
587.00	1606.84
587.11	1678.82
587.21	1753.47
587.31	1795.04
587.41	1881.88
587.52	1980.49
587.62	2041.21
587.72	2163.37
587.83	2231.06
587.93	2366.22
588.03	2421.01
588.14	2465.96
588.24	2517.26
588.34	2592.83
588.45	2605.94
588.55	2671.88
588.65	2630.72
588.75	2564.36
588.86	2474.46
588.96	2441.08
589.06	2368.58
589.17	2387.62
589.27	2452.54
589.37	2509.48
589.48	2524.43
589.58	2529.96
589.68	2585.97
589.78	2603.89
589.89	2545.83
589.99	2639.22
590.09	2717.65
590.20	2630.62
590.30	2522.48
590.40	2458.59
590.50	2324.34
