SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jul 12 17:11:33 CDT 2017
User: Owner
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H04489
Integration Time (usec): 33000 (USB4H04489)
Spectra Averaged: 20 (USB4H04489)
Boxcar Smoothing: 0 (USB4H04489)
Correct for Electrical Dark: No (USB4H04489)
Strobe/Lamp Enabled: No (USB4H04489)
Correct for Detector Non-linearity: No (USB4H04489)
Correct for Stray Light: No (USB4H04489)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
580.28	2.56
580.38	2.56
580.48	2.56
580.59	-7.07
580.69	-13.72
580.79	-7.88
580.90	14.54
581.00	11.88
581.11	10.65
581.21	4.81
581.31	9.01
581.42	11.16
581.52	6.04
581.62	3.89
581.73	3.79
581.83	1.95
581.93	56.42
582.04	142.54
582.14	8021.28
582.25	12525.07
582.35	12658.60
582.45	12898.11
582.56	13242.78
582.66	13548.85
582.76	14082.55
582.87	14320.01
582.97	14840.30
583.07	14737.08
583.18	15208.52
583.28	15254.40
583.38	15354.54
583.49	15176.88
583.59	15218.76
583.70	14657.01
583.80	14323.39
583.90	13965.30
584.01	14020.60
584.11	13945.54
584.21	14380.32
584.32	14322.98
584.42	14825.35
584.52	14795.45
584.63	14857.19
584.73	14729.40
584.83	15071.82
584.94	14855.35
585.04	14588.71
585.14	14135.49
585.25	13736.14
585.35	13065.84
585.45	12903.53
585.56	12539.10
585.66	13133.73
585.76	12822.64
585.87	12121.72
585.97	11353.73
586.07	10597.83
586.18	9884.11
586.28	9743.93
586.38	9877.25
586.49	10502.19
586.59	10797.51
586.69	11197.06
586.80	11412.82
586.90	12001.20
587.00	12144.15
587.11	12512.99
587.21	12686.24
587.31	12978.80
587.41	13298.38
587.52	13718.42
587.62	13919.94
587.72	14298.00
587.83	14707.69
587.93	15233.41
588.03	15583.20
588.14	15672.49
588.24	15920.60
588.34	16267.32
588.45	16133.08
588.55	16478.67
588.65	16243.67
588.75	15868.99
588.86	15481.93
588.96	15260.54
589.06	14787.15
589.17	15112.37
589.27	15217.43
589.37	15507.01
589.48	15908.42
589.58	16102.26
589.68	16259.13
589.78	16436.08
589.89	16211.52
589.99	16487.38
590.09	16614.15
590.20	16135.74
590.30	15605.62
590.40	15206.48
590.50	14450.47
590.61	14227.96
590.71	14110.20
590.81	14947.20
590.92	14700.32
591.02	14209.32
591.12	13252.82
591.22	12153.26
591.33	11166.24
591.43	10903.69
591.53	10548.47
591.64	10858.02
591.74	11199.01
591.84	11769.47
591.94	11986.15
592.05	12140.15
592.15	12572.79
592.25	13046.38
592.35	13070.24
592.46	13518.03
592.56	13601.89
592.66	14288.88
592.76	14551.02
592.87	14853.10
592.97	14937.06
593.07	15515.72
593.18	15329.46
593.28	15506.09
593.38	15412.50
593.48	15496.88
593.59	15488.17
593.69	15919.58
593.79	15803.15
593.89	15713.45
594.00	15229.62
594.10	15079.50
594.20	14618.30
594.30	14528.29
594.41	14502.28
594.51	14752.85
594.61	14843.98
594.71	15306.83
594.82	15764.44
594.92	15926.13
595.02	15974.16
595.12	16097.14
595.23	16172.30
595.33	16230.66
595.43	16130.11
595.53	15831.41
595.64	15261.26
595.74	14820.43
595.84	14050.91
595.94	13906.32
596.04	13864.65
596.15	13621.35
596.25	12573.20
596.35	11838.28
596.45	10508.23
596.56	9419.94
596.66	8748.10
596.76	8761.62
596.86	8868.32
596.97	9275.05
597.07	9508.51
597.17	9878.58
597.27	10048.97
597.37	10614.42
597.48	10697.36
597.58	11089.96
597.68	11016.43
597.78	11482.76
597.89	11618.64
597.99	12036.53
598.09	12264.06
598.19	12649.89
598.29	12906.20
598.40	13431.81
598.50	13900.49
598.60	14061.56
598.70	14305.68
598.80	14649.43
598.91	14773.02
599.01	14909.11
599.11	15026.25
599.21	15385.26
599.31	14714.04
599.42	14398.04
599.52	14080.81
599.62	13791.23
599.72	13300.23
599.82	13386.45
599.93	13704.90
600.03	14020.70
600.13	14231.33
600.23	14555.94
600.33	14736.98
600.44	14838.66
600.54	14905.83
600.64	14996.66
600.74	14781.83
600.84	14907.47
600.95	14294.11
601.05	13790.41
601.15	13069.93
601.25	12639.96
601.35	12120.08
601.46	12467.93
601.56	12303.79
601.66	12266.10
601.76	10992.47
601.86	10256.94
601.96	8921.46
602.07	8023.84
602.17	7588.85
602.27	7721.56
602.37	7926.25
602.47	8176.92
602.57	8485.86
602.68	8659.94
602.78	8781.18
602.88	9086.84
602.98	9328.60
603.08	9390.65
603.18	9438.27
603.29	9723.65
603.39	9777.21
603.49	9959.17
603.59	9930.60
603.69	10332.00
603.79	10445.97
603.90	10789.01
604.00	10854.23
604.10	11349.33
604.20	11545.94
604.30	11663.80
604.40	11590.48
604.51	11682.64
604.61	11720.53
604.71	12026.39
604.81	11734.14
604.91	11620.28
605.01	11131.12
605.11	10886.80
605.22	10208.61
605.32	10437.47
605.42	10394.26
605.52	10679.85
605.62	10711.90
605.72	10964.82
605.83	10772.93
605.93	11279.70
606.03	11205.05
606.13	11327.11
606.23	11256.87
606.33	11405.14
606.43	11139.11
606.53	10794.13
606.64	9983.03
606.74	9782.84
606.84	9053.05
606.94	8915.42
607.04	8953.31
607.14	9308.02
607.24	8997.34
