SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jul 12 16:37:29 CDT 2017
User: Owner
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H04489
Integration Time (usec): 50000 (USB4H04489)
Spectra Averaged: 20 (USB4H04489)
Boxcar Smoothing: 0 (USB4H04489)
Correct for Electrical Dark: No (USB4H04489)
Strobe/Lamp Enabled: No (USB4H04489)
Correct for Detector Non-linearity: No (USB4H04489)
Correct for Stray Light: No (USB4H04489)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
580.28	2.76
580.38	2.76
580.48	2.76
580.59	-7.58
580.69	34.51
580.79	-4.30
580.90	4.51
581.00	-1.74
581.11	-5.84
581.21	8.40
581.31	4.92
581.42	22.12
581.52	0.20
581.62	-6.76
581.73	16.79
581.83	-2.46
581.93	36.86
582.04	134.45
582.14	5800.36
582.25	9002.67
582.35	9170.80
582.45	9405.09
582.56	9722.94
582.66	10052.45
582.76	10459.49
582.87	10769.76
582.97	11129.28
583.07	11102.96
583.18	11466.07
583.28	11538.67
583.38	11585.56
583.49	11421.62
583.59	11437.39
583.70	11064.66
583.80	10743.13
583.90	10476.79
584.01	10534.55
584.11	10454.98
584.21	10804.67
584.32	10783.58
584.42	11148.53
584.52	11131.12
584.63	11201.16
584.73	11116.17
584.83	11376.26
584.94	11216.42
585.04	11000.97
585.14	10666.95
585.25	10304.25
585.35	9824.82
585.45	9681.57
585.56	9507.80
585.66	9988.25
585.76	9673.79
585.87	9004.30
585.97	8379.16
586.07	7651.72
586.18	7035.08
586.28	6908.52
586.38	7026.68
586.49	7515.84
586.59	7758.42
586.69	8041.76
586.80	8188.70
586.90	8651.75
587.00	8755.68
587.11	9067.48
587.21	9248.63
587.31	9524.59
587.41	9742.08
587.52	10146.15
587.62	10416.48
587.72	10723.06
587.83	11088.11
587.93	11475.59
588.03	11776.95
588.14	11902.79
588.24	12128.69
588.34	12364.30
588.45	12333.28
588.55	12605.76
588.65	12388.27
588.75	12047.38
588.86	11723.09
588.96	11518.80
589.06	11151.09
589.17	11512.66
589.27	11570.20
589.37	11724.11
589.48	12106.57
589.58	12181.42
589.68	12297.54
589.78	12478.89
589.89	12326.11
589.99	12615.79
590.09	12731.10
590.20	12322.22
590.30	11898.60
590.40	11570.10
590.50	10954.79
590.61	10858.33
590.71	10827.10
590.81	11416.71
