SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jul 12 16:47:07 CDT 2017
User: Owner
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H04489
Integration Time (usec): 41000 (USB4H04489)
Spectra Averaged: 20 (USB4H04489)
Boxcar Smoothing: 0 (USB4H04489)
Correct for Electrical Dark: No (USB4H04489)
Strobe/Lamp Enabled: No (USB4H04489)
Correct for Detector Non-linearity: No (USB4H04489)
Correct for Stray Light: No (USB4H04489)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
580.28	2.97
580.38	2.97
580.48	2.97
580.59	22.73
580.69	-3.07
580.79	-13.31
580.90	-26.11
581.00	-50.69
581.11	-32.26
581.21	-52.84
581.31	-41.57
581.42	-22.73
581.52	-44.34
581.62	-12.29
581.73	-17.00
581.83	-8.19
581.93	0.10
582.04	114.38
582.14	6758.91
582.25	10629.06
582.35	10803.85
582.45	11053.40
582.56	11439.24
582.66	11697.90
582.76	12151.11
582.87	12477.45
582.97	12930.06
583.07	12814.14
583.18	13301.56
583.28	13377.54
583.38	13536.05
583.49	13199.16
583.59	13209.09
583.70	12762.43
583.80	12477.86
583.90	12141.38
584.01	12157.05
584.11	12126.84
584.21	12539.61
584.32	12488.51
584.42	12933.64
584.52	12942.86
584.63	12946.95
584.73	12866.67
584.83	13173.46
584.94	13022.21
585.04	12755.16
585.14	12354.47
585.25	11944.27
585.35	11323.42
585.45	11249.90
585.56	10987.35
585.66	11517.47
585.76	11189.69
585.87	10507.31
585.97	9742.80
586.07	9007.89
586.18	8249.63
586.28	8139.04
586.38	8314.86
586.49	8862.18
586.59	9060.83
586.69	9450.76
586.80	9646.96
586.90	10128.74
587.00	10275.79
587.11	10676.06
587.21	10832.94
587.31	11103.16
587.41	11396.43
587.52	11816.06
587.62	12104.31
587.72	12536.85
587.83	12825.92
587.93	13386.65
588.03	13685.35
588.14	13812.01
588.24	14060.33
588.34	14343.97
588.45	14351.55
588.55	14510.98
588.65	14338.34
588.75	13968.38
588.86	13601.99
588.96	13348.56
589.06	12920.63
589.17	13262.75
589.27	13374.77
589.37	13626.57
589.48	14029.10
589.58	14193.96
589.68	14266.36
589.78	14491.43
589.89	14332.71
589.99	14718.03
590.09	14730.12
590.20	14303.01
590.30	13729.17
590.40	13380.30
590.50	12697.51
590.61	12560.09
590.71	12471.21
590.81	13211.34
590.92	12857.25
591.02	12403.32
591.12	11400.33
591.22	10360.98
591.33	9371.81
591.43	9074.34
591.53	8925.15
591.64	9206.95
591.74	9604.97
591.84	10004.02
591.94	10212.20
592.05	10411.16
592.15	10783.58
592.25	11179.35
592.35	11257.68
592.46	11683.76
592.56	11848.42
592.66	12486.36
592.76	12755.57
592.87	13142.23
592.97	13233.15
593.07	13805.77
593.18	13631.69
593.28	13795.73
593.38	13793.89
593.48	13903.25
593.59	13924.86
593.69	14377.66
593.79	14321.34
593.89	14195.50
594.00	13793.27
594.10	13513.01
594.20	13149.60
594.30	12988.83
594.41	13006.24
594.51	13280.97
594.61	13331.66
594.71	13837.92
594.82	14177.58
594.92	14360.66
595.02	14432.65
595.12	14513.65
595.23	14697.35
595.33	14784.59
595.43	14624.85
595.53	14343.77
595.64	13860.55
595.74	13333.81
595.84	12645.70
595.94	12672.01
596.04	12714.61
596.15	12480.94
596.25	11392.54
596.35	10651.49
596.45	9296.14
596.56	8173.65
596.66	7528.64
596.76	7599.50
596.86	7735.79
596.97	8136.78
597.07	8322.02
597.17	8622.77
597.27	8835.24
597.37	9331.26
597.48	9428.34
597.58	9742.60
597.68	9742.19
597.78	10245.89
597.89	10387.09
597.99	10909.84
598.09	11081.15
598.19	11454.90
598.29	11772.95
598.40	12370.86
598.50	12853.26
598.60	12958.93
598.70	13252.92
598.80	13521.92
598.91	13667.84
599.01	13841.50
599.11	14000.63
599.21	14399.68
599.31	13707.57
599.42	13391.67
599.52	13090.72
599.62	12693.21
599.72	12340.04
599.82	12451.65
599.93	12724.54
600.03	13028.36
600.13	13249.85
600.23	13622.99
600.33	13697.02
600.44	13726.00
600.54	13762.35
600.64	14009.23
600.74	13919.63
600.84	14044.76
600.95	13382.76
601.05	12955.55
601.15	12181.83
601.25	11765.48
601.35	11354.25
601.46	11910.99
601.56	11699.74
601.66	11490.54
601.76	10292.68
601.86	9470.42
601.96	8041.04
602.07	7159.60
602.17	6836.94
602.27	6926.84
602.37	7147.31
602.47	7439.25
602.57	7657.46
602.68	7829.79
602.78	7914.27
602.88	8200.89
602.98	8445.31
603.08	8446.64
603.18	8524.06
603.29	8883.47
603.39	8910.40
603.49	9141.21
603.59	9213.09
603.69	9552.85
603.79	9726.11
603.90	10140.82
604.00	10264.52
604.10	10634.69
604.20	10929.50
604.30	11012.34
604.40	10972.91
604.51	11098.25
604.61	11113.00
604.71	11483.06
604.81	11172.49
604.91	11029.13
605.01	10504.54
605.11	10289.20
605.22	9575.28
605.32	9803.32
605.42	9762.05
605.52	10034.64
605.62	10098.12
605.72	10364.05
605.83	10213.73
605.93	10659.57
606.03	10595.47
606.13	10771.19
606.23	10729.10
606.33	10844.40
606.43	10530.04
606.53	10277.63
606.64	9451.68
606.74	9229.27
606.84	8527.43
